longitude,latitude,physical_location,postal_address,hours_of_operation,hiv_capable,details
11.961981,8.24279,,,,,View
12.01088,8.17781,,,,,View
12.00212,8.19596,,,,,View
12.03364,8.18991,,,,,View
11.53133,7.901914,,,,,View
11.683485,7.8670367,,,,,View
11.59482,7.90831,,,,,View
11.70429,7.84571,,,,,View
12.04697,8.12344,,,,,View
12.03523,8.11904,,,,,View
12.04391,8.12591,,,,,View
12.10157,8.11799,,,,,View
11.98938,7.98253,,,,,View
12.05082,8.11593,,,,,View
12.09532,8.21749,,,,,View
12.04089,8.19006,,,,,View
12.14611,8.21059,,,,,View
12.04211,8.177608,,,,,View
12.12452,8.23030,,,,,View
12.45887,9.27808,,,,,View
12.45769,9.26796,,,,,View
12.45349,9.27102,,,,,View
12.45536,9.26525,,,,,View
12.45062,9.28158,,,,,View
12.44856,9.28481,,,,,View
12.47183,9.25515,,,,,View
12.46604,9.25431,,,,,View
12.47172,9.25653,,,,,View
12.46304,9.27744,,,,,View
12.47492,9.26058,,,,,View
12.46041,9.26082,,,,,View
12.45841,9.24138,,,,,View
12.40914,9.28782,,,,,View
12.41894,9.27038,,,,,View
12.42576,9.28648,,,,,View
12.42111,9.28768,,,,,View
12.43024,9.28522,,,,,View
12.41522,9.28319,,,,,View
12.44036,9.26889,,,,,View
12.41786,9.23412,,,,,View
12.42442,9.24344,,,,,View
12.43938,9.25952,,,,,View
12.45264,9.45264,,,,,View
12.45398,9.24066,,,,,View
12.44148,9.25785,,,,,View
12.453357,9.26006,,,,,View
12.44969,9.26244,,,,,View
12.44685,9.23528,,,,,View
12.45506,9.45508,,,,,View
12.42312,9.24891,,,,,View
12.45902,9.28325,,,,,View
12.43938,9.27031,,,,,View
12.45288,9.26648,,,,,View
12.45425,9.26082,,,,,View
12.44831,9.27478,,,,,View
12.44388,9.27336,,,,,View
12.45219,9.27401,,,,,View
12.43439,9.27858,,,,,View
12.44374,9.28035,,,,,View
12.43767,9.28137,,,,,View
12.44791,9.27668,,,,,View
12.45316,9.28045,,,,,View
12.49997,9.20646,,,,,View
12.49409,9.20774,,,,,View
12.47314,9.20358,,,,,View
12.47632,9.19492,,,,,View
12.47478,9.20024,,,,,View
12.47068,9.20821,,,,,View
12.490141,9.1960103,,,,,View
12.45736,9.19900,,,,,View
12.4568075,9.2111197,,,,,View
12.47417,9.18706,,,,,View
12.47905,9.18971,,,,,View
12.43817,9.20908,,,,,View
12.48876,9.21476,,,,,View
12.48458,9.21231,,,,,View
12.47180,9.21304,,,,,View
12.47703,9.20861,,,,,View
12.47752,9.20838,,,,,View
12.54039,9.17819,,,,,View
12.5880153,9.2008952,,,,,View
12.58086,9.22442,,,,,View
12.51282,9.19564,,,,,View
12.47934,9.20163,,,,,View
12.48255,9.20323,,,,,View
12.37642,9.18960,,,,,View
12.2894354,9.3084657,,,,,View
12.38427,9.27396,,,,,View
12.40347,9.26093,,,,,View
12.23414,9.29878,,,,,View
12.21269,9.28096,,,,,View
12.23260,9.30255,,,,,View
12.41662,9.29343,,,,,View
12.23258,9.30262,,,,,View
12.24384,9.28925,,,,,View
12.21269,9.28096,,,,,View
12.21269,9.28096,,,,,View
12.49195,9.19851,,,,,View
12.48546,9.19776,,,,,View
12.48345,9.20393,,,,,View
12.22269,9.28296,,,,,View
7.78302,4.98672,,,,,View
7.80094,4.97832,,,,,View
7.81082,5.01255,,,,,View
7.81349,5.01436,,,,,View
7.79544,4.90031,,,,,View
7.78592,4.92724,,,,,View
7.79567,4.98108,,,,,View
7.80132,4.98231,,,,,View
7.80674,4.98078,,,,,View
7.78653,4.97981,,,,,View
7.79229,4.98658,,,,,View
7.78837,4.98427,,,,,View
7.75515,4.97581,,,,,View
7.778076172,4.995483399,,,,,View
7.73472,5.07225,,,,,View
7.75365,5.03385,,,,,View
7.71067,5.02656,,,,,View
7.72192,4.93145,,,,,View
7.81159,5.02195,,,,,View
7.80726,5.06284,,,,,View
7.7884,5.10325,,,,,View
7.80295,5.10316,,,,,View
7.73573,4.53972,,,,,View
7.74604,4.54318,,,,,View
7.79001,4.53291,,,,,View
7.75761,4.53744,,,,,View
7.74604,4.54332,,,,,View
7.66764,4.50275,,,,,View
7.62406,4.52709,,,,,View
7.759609222,4.523749352,,,,,View
7.609528899,4.485179186,,,,,View
7.95605,4.6358,,,,,View
7.96511,4.63522,,,,,View
7.95814,4.6044,,,,,View
7.95467,4.64893,,,,,View
7.96117,4.5825,,,,,View
7.94942,4.66837,,,,,View
7.97847,4.64596,,,,,View
7.95593,4.65025,,,,,View
7.98126,4.67225,,,,,View
7.98787,4.6661,,,,,View
8.00354,4.66761,,,,,View
7.92649,4.5713,,,,,View
7.93081,4.68496,,,,,View
7.91045,4.68696,,,,,View
7.91269,4.68758,,,,,View
7.9143,4.66685,,,,,View
7.91764,4.6739,,,,,View
7.97645,4.66682,,,,,View
7.94475,4.6971,,,,,View
7.93137,4.651,,,,,View
7.9428,4.66459,,,,,View
7.9334,4.64831,,,,,View
7.93924,4.64394,,,,,View
7.9413,4.65116,,,,,View
7.936317,4.6417,,,,,View
7.93172,4.65568,,,,,View
7.93788,4.65185,,,,,View
7.94553,4.67042,,,,,View
7.92162,4.63689,,,,,View
7.91952,4.6392,,,,,View
7.92674,4.63984,,,,,View
7.92374,4.64201,,,,,View
7.91912,4.63711,,,,,View
7.92162,4.63621,,,,,View
7.9216,4.64286,,,,,View
7.94465,4.64469,,,,,View
7.94351,4.63525,,,,,View
7.94042,4.63917,,,,,View
7.94473,4.65715,,,,,View
7.95349,4.65603,,,,,View
7.94115,4.63732,,,,,View
8.027518988,4.66854,,,,,View
8.02839,4.66374,,,,,View
8.11027,4.651672363,,,,,View
8.12096,4.63003,,,,,View
8.09444,4.62895,,,,,View
8.05183,4.65573,,,,,View
8.0093443,4.570164,,,,,View
8.0038884,4.6478084,,,,,View
8.04579,4.65845,,,,,View
8.06417,4.65766,,,,,View
8.05412,4.659808333,,,,,View
8.06497,4.66097,,,,,View
8.13169,4.65992,,,,,View
8.10644,4.66478,,,,,View
8.08232,4.66066,,,,,View
7.70054,5.07292,,,,,View
7.76499,5.06536,,,,,View
7.73651,5.08689,,,,,View
7.66885,5.12991,,,,,View
7.70654,5.12899,,,,,View
7.64796,5.06094,,,,,View
7.68608,5.06926,,,,,View
7.68066,5.05848,,,,,View
7.77202,5.11926,,,,,View
7.76192,5.10401,,,,,View
7.76173,5.13533,,,,,View
7.77821,5.13943,,,,,View
7.90791,4.99339,,,,,View
7.56706,5.13174,,,,,View
7.60012,5.10101,,,,,View
7.57281,5.11953,,,,,View
7.80672,4.71165,,,,,View
7.59361,5.08918,,,,,View
7.72383,5.09978,,,,,View
7.72567,5.09906,,,,,View
13.86711,3.88312,,,,,View
7.70028,5.10905,,,,,View
7.63082,5.15262,,,,,View
7.67599,5.14727,,,,,View
7.71443,5.13606,,,,,View
7.69373,5.12293,,,,,View
7.4945,4.93938,,,,,View
7.65343,4.99393,,,,,View
7.62278,5.00533,,,,,View
7.58008,4.98018,,,,,View
7.60203,5.00642,,,,,View
7.60508,5.03329,,,,,View
7.60517879,4.99350435,,,,,View
7.60419,4.99442,,,,,View
7.59906,4.95748,,,,,View
7.81625,4.9121,,,,,View
7.67888,5.03859,,,,,View
7.54777,4.9441,,,,,View
7.57217,4.954,,,,,View
7.56394591,4.94737543,,,,,View
7.50129,4.87618,,,,,View
7.86797,4.82947,,,,,View
7.86568,4.82602,,,,,View
7.84568,4.84552,,,,,View
7.83884,4.80405,,,,,View
7.8028,4.8417,,,,,View
7.8248,4.82147,,,,,View
7.85119,4.8694,,,,,View
7.82768,4.87344,,,,,View
7.81994,4.86119,,,,,View
7.83255,4.8847,,,,,View
7.83587,4.96164,,,,,View
7.84013,4.91814,,,,,View
7.83825,4.93567,,,,,View
7.82138,4.78103,,,,,View
7.80313,4.77598,,,,,View
7.81093,4.7985,,,,,View
7.85593,4.7953,,,,,View
7.8707,4.7672,,,,,View
7.85372,4.77519,,,,,View
7.83216,4.75069,,,,,View
7.8376,4.72921,,,,,View
7.83704,4.73481,,,,,View
7.85213,4.73158,,,,,View
7.97759,4.56766,,,,,View
7.98714,4.58123,,,,,View
7.97422,4.57451,,,,,View
7.97561,4.57279,,,,,View
8.08128,4.54617,,,,,View
7.98189,4.54869,,,,,View
7.93862,4.54434,,,,,View
7.5943,4.330,,,,,View
8.00146,4.54777,,,,,View
7.86198,4.5275,,,,,View
7.91877,4.53471,,,,,View
8.07,4.3225,,,,,View
8.026,4.3348,,,,,View
7.3924,4.3239,,,,,View
8.131,4.3342,,,,,View
7.93385,4.55608,,,,,View
7.97255,4.56906,,,,,View
7.96678,4.57169,,,,,View
7.96689,4.56592,,,,,View
7.82996,4.53679,,,,,View
7.85923,4.53659,,,,,View
8.14319,4.54542,,,,,View
7.95074,4.90841,,,,,View
7.93721,4.85696,,,,,View
7.95031,4.8849,,,,,View
7.965778,4.87462,,,,,View
7.9858444,4.9171438,,,,,View
7.99748,4.88785,,,,,View
7.96652,4.91974,,,,,View
13.867,3.883,,,,,View
7.93648,4.97523,,,,,View
7.91865,4.99570,,,,,View
7.90314,5.00149,,,,,View
7.90814712,4.97912076,,,,,View
7.91964,4.99571,,,,,View
7.9059,4.97935,,,,,View
7.92687,4.97523,,,,,View
7.91124,4.95043,,,,,View
7.97713,4.91102,,,,,View
7.954,4.92076,,,,,View
7.919565,4.995813,,,,,View
7.6241,4.88785,,,,,View
7.93648,4.97125,,,,,View
7.93417492,4.89430667,,,,,View
7.9473,4.94666,,,,,View
7.9520669,4.9221344,,,,,View
7.96124,4.92837,,,,,View
7.96019,4.93055,,,,,View
7.93996,4.96307,,,,,View
7.93507,5.20979,,,,,View
7.92957,5.21389,,,,,View
7.96194,5.19963,,,,,View
7.85246,5.23006,,,,,View
7.90587,5.19236,,,,,View
7.89113,5.33936,,,,,View
7.91547,5.12396,,,,,View
7.93534,5.17179,,,,,View
7.88275,5.14498,,,,,View
7.86069,5.18314,,,,,View
7.89617,5.17327,,,,,View
7.84562,5.11143,,,,,View
7.87154,5.06067,,,,,View
7.85877,5.07506,,,,,View
7.89803,5.07607,,,,,View
7.86917,5.04528,,,,,View
7.89852,5.22457,,,,,View
7.86073,5.28342,,,,,View
7.87633,5.26305,,,,,View
7.83191,5.30148,,,,,View
7.91032,5.24409,,,,,View
7.88238,5.22588,,,,,View
7.86069,5.18314,,,,,View
7.5844,5.03601,,,,,View
7.57273,5.05081,,,,,View
7.54798,5.07041,,,,,View
7.53053,5.04018,,,,,View
7.56083,5.01879,,,,,View
7.54506,5.00113,,,,,View
7.54546,5.00099,,,,,View
7.51496,5.00854,,,,,View
7.51888,5.00709,,,,,View
7.55112,4.99222,,,,,View
7.52703,4.98449,,,,,View
7.49889,4.99746,,,,,View
7.53467,5.01893,,,,,View
7.54047,5.0229,,,,,View
7.5409,5.02264,,,,,View
7.51659,5.01433,,,,,View
7.53811,5.01654,,,,,View
7.70261,5.27146,,,,,View
7.70219,5.27129,,,,,View
7.79301,5.17448,,,,,View
7.81023,5.13285,,,,,View
7.83333,5.13333,,,,,View
7.81474,5.15333,,,,,View
7.79842,5.19562,,,,,View
7.80804,5.23046,,,,,View
7.73283,5.25836,,,,,View
7.71296,5.28244,,,,,View
7.82002,5.10702,,,,,View
7.83633,5.10121,,,,,View
7.833343148,5.053952336,,,,,View
7.76816,5.25914,,,,,View
7.74458,5.14492,,,,,View
7.78561,5.17418,,,,,View
7.81456,5.10581,,,,,View
7.77452,5.18325,,,,,View
7.80272,5.26759,,,,,View
7.77086,5.27651,,,,,View
7.79274,5.27369,,,,,View
7.73245,5.25855,,,,,View
7.74722,5.28166,,,,,View
7.76204,5.21950,,,,,View
7.762189657,5.219691815,,,,,View
7.59706,4.63869,,,,,View
7.58103,4.61029,,,,,View
7.63250,4.62358,,,,,View
7.63424,4.66261,,,,,View
7.55532,4.56234,,,,,View
7.54793,4.55917,,,,,View
7.56074,4.556553,,,,,View
7.55123,4.56191,,,,,View
7.55179,4.57444,,,,,View
7.55091,4.58175,,,,,View
7.55005,4.54916,,,,,View
7.55123,4.56191,,,,,View
7.57664,4.57026,,,,,View
7.59250,4.58090,,,,,View
7.59243,4.58073,,,,,View
7.64852,4.63974,,,,,View
7.66978,4.64239,,,,,View
7.68966,4.65529,,,,,View
7.70317,4.68537,,,,,View
7.65135,4.60842,,,,,View
7.66075,4.61524,,,,,View
7.64414,4.54671,,,,,View
7.65811,4.57325,,,,,View
7.69234,4.61138,,,,,View
7.72332,5.18941,,,,,View
7.71718,5.20263,,,,,View
7.71772,5.2115,,,,,View
7.72135,5.18209,,,,,View
7.67627,5.22724,,,,,View
7.68896,5.16275,,,,,View
7.68561,5.19338,,,,,View
7.68537,5.20471,,,,,View
7.70221,5.19645,,,,,View
7.66812,5.17511,,,,,View
7.67161,5.203324,,,,,View
7.71386,5.17513,,,,,View
7.72623,5.16719,,,,,View
7.71736,5.15387,,,,,View
7.70812,5.18147,,,,,View
7.72464,5.17014,,,,,View
7.68962,5.16283,,,,,View
7.71161,5.18748,,,,,View
7.71638,5.18443,,,,,View
7.70938,5.17693,,,,,View
7.71279,5.1809,,,,,View
7.70777,5.18813,,,,,View
7.7013,5.18959,,,,,View
7.74959,5.15748,,,,,View
7.749894261,5.157313943,,,,,View
7.71558,5.18195,,,,,View
7.74094,5.17732,,,,,View
7.72337,5.17798,,,,,View
7.71871,5.18024,,,,,View
7.73451,5.17961,,,,,View
7.69325,5.33089,,,,,View
7.69646,5.33426,,,,,View
7.73142,5.30597,,,,,View
7.73103,5.32733,,,,,View
7.66831,5.33512,,,,,View
7.80644,5.33698,,,,,View
7.75638,5.35776,,,,,View
7.6633,5.33454,,,,,View
7.77392,5.39557,,,,,View
7.78085,5.39295,,,,,View
7.75016,5.45362,,,,,View
7.71513,5.48294,,,,,View
7.83425,5.40143,,,,,View
7.85976,5.37554,,,,,View
7.65887,5.40126,,,,,View
7.76323,5.32374,,,,,View
7.77649,5.30496,,,,,View
7.79088,5.30223,,,,,View
8.04198,5.17026,,,,,View
8.00006,5.173571,,,,,View
7.97147,5.1185,,,,,View
7.949021,5.115240,,,,,View
7.95421,5.14577,,,,,View
7.983281,5.1385216,,,,,View
7.97154,5.11874,,,,,View
8.00607,5.17489,,,,,View
7.99984,5.17341,,,,,View
8.08253,5.9852,,,,,View
8.132,5.911,,,,,View
7.99980,5.20528,,,,,View
8.05289,5.16006,,,,,View
7.89367,5.04396,,,,,View
7.92039,5.03503,,,,,View
7.90249347,5.04990405,,,,,View
7.885176,5.061611,,,,,View
7.92120476,:5.07063007,,,,,View
7.5356,5.328,,,,,View
8.26454,4.70256,,,,,View
8.2634,4.719176,,,,,View
8.23413,4.67891,,,,,View
8.336449,4.62445,,,,,View
8.317524791,4.668889046,,,,,View
8.25203,4.65777,,,,,View
8.26204,4.65581,,,,,View
8.25483,4.65172,,,,,View
8.29866,4.64535,,,,,View
8.31245,4.64791,,,,,View
8.31317,4.644,,,,,View
8.30262,4.64959,,,,,View
8.25476,4.65215,,,,,View
8.184761,4.63408,,,,,View
8.2556,4.65383,,,,,View
8.19121,4.71594,,,,,View
7.73549,4.77462,,,,,View
7.76528,4.69296,,,,,View
7.77074,4.77115,,,,,View
7.77347,4.67751,,,,,View
7.7601,4.6285,,,,,View
7.78054,4.66533,,,,,View
7.76438,4.62076,,,,,View
7.76142776,4.626220465,,,,,View
7.711097,4.5545647,,,,,View
7.74913,4.62095,,,,,View
7.8000972,4.6128918,,,,,View
7.73774,4.70813,,,,,View
7.727571,4.7708222,,,,,View
7.75626,4.76223,,,,,View
7.78681,4.77436,,,,,View
7.80064,4.7353,,,,,View
7.6993475,4.7379245,,,,,View
7.76953,4.69161,,,,,View
7.76381,4.69411,,,,,View
7.76818,4.69395,,,,,View
7.74292,4.73634,,,,,View
7.75953,4.73281,,,,,View
7.75012,4.7338,,,,,View
7.74689,4.72338,,,,,View
7.7499,4.73327,,,,,View
8.05781,4.8442,,,,,View
7.98399033,4.82398552,,,,,View
8.05823,4.85028,,,,,View
8.04032,4.80986,,,,,View
8.03715506,4.86429015,,,,,View
8.06171908,4.87225,,,,,View
8.01775,4.87577,,,,,View
8.02342496,4.76641749,,,,,View
8.04032,4.80986,,,,,View
8.04038,4.85582,,,,,View
7.02549,4.82548207,,,,,View
7.87754,4.98183,,,,,View
7.88078266,4.959119,,,,,View
7.86663,4.9696,,,,,View
7.8984,4.9479,,,,,View
7.87372,4.91832,,,,,View
7.854210734,4.93726,,,,,View
7.516,4.5457,,,,,View
7.89878,4.90851,,,,,View
7.91056,4.87134,,,,,View
7.92165,4.85236,,,,,View
7.91034,4.82759,,,,,View
7.8938376,4.881886,,,,,View
7.89962,4.88174,,,,,View
7.89625,4.85528,,,,,View
7.88599,4.82603,,,,,View
7.89078,4.864652,,,,,View
7.88239,4.81274,,,,,View
7.877116799,4.824124575,,,,,View
7.89131,4.819127,,,,,View
7.94361,4.72572,,,,,View
7.91675,4.72749,,,,,View
7.93666,4.69353,,,,,View
7.90834,4.67057,,,,,View
7.96881,4.76694,,,,,View
7.92839,4.77536,,,,,View
7.93113,4.77449,,,,,View
7.914844751,4.782786369,,,,,View
7.86618,4.80302,,,,,View
7.94271,4.66532,,,,,View
7.97392,4.84219,,,,,View
7.97084,4.79333,,,,,View
8.03609,4.72822,,,,,View
7.99285,4.76134,,,,,View
7.94271,4.66532,,,,,View
7.93284,4.64848,,,,,View
7.92942,4.75734,,,,,View
7.6683,5.16275,,,,,View
7.64917,5.24072,,,,,View
7.64442,5.15859,,,,,View
7.49208,5.18865,,,,,View
7.5681,5.25071,,,,,View
7.58458,5.117856,,,,,View
7.57656,5.1737,,,,,View
7.57908,5.18355,,,,,View
7.56679,5.23086,,,,,View
7.59312,5.27211,,,,,View
7.5617,5.24908,,,,,View
7.56069,5.24811,,,,,View
7.60721,5.24697,,,,,View
7.62327,5.28699,,,,,View
7.62545,5.28591,,,,,View
7.61606,5.32118,,,,,View
7.71401,5.21376,,,,,View
7.65985,5.26883,,,,,View
7.62622,5.28136,,,,,View
7.62764,5.28482,,,,,View
7.65985,5.26883,,,,,View
7.64349,5.28694,,,,,View
8.09427,4.73436,,,,,View
8.08508,4.72335,,,,,View
8.13832,4.87101,,,,,View
8.06982,4.73479,,,,,View
8.08844,4.77311,,,,,View
8.11145051,4.76387829,,,,,View
8.15639,4.82384,,,,,View
8.11213,4.80721,,,,,View
8.15186,4.7814,,,,,View
8.17571,4.80863,,,,,View
8.12889,4.84451,,,,,View
8.12678,4.86278,,,,,View
8.17445,4.8403,,,,,View
8.11221406,4.82696943,,,,,View
8.10972,4.82864,,,,,View
7.83918,4.65551,,,,,View
7.81324,4.68955,,,,,View
7.85367,4.66616,,,,,View
7.86451,4.67532,,,,,View
7.79857,4.68713,,,,,View
7.87203,4.68954,,,,,View
7.87446,4.70202,,,,,View
7.87017,7.0084,,,,,View
7.86295,4.70556,,,,,View
7.85117,4.6942,,,,,View
7.85599,4.63791,,,,,View
7.85469,4.60784,,,,,View
7.8686,4.54843,,,,,View
7.85624,4.62741,,,,,View
7.83658,4.63518,,,,,View
7.86118,4.6224,,,,,View
7.84932,4.6223,,,,,View
7.87968,4.613,,,,,View
7.86479,4.61734,,,,,View
7.87316,4.57363,,,,,View
7.80477,4.6134,,,,,View
7.82575,4.59111,,,,,View
7.82487,4.62864,,,,,View
8.25924,4.79575,,,,,View
8.23741,4.82332,,,,,View
8.24187,4.82232,,,,,View
8.25628,4.80476,,,,,View
8.25504,4.80337,,,,,View
7.823293,4.80443,,,,,View
8.23633,4.78808,,,,,View
8.23366,4.82615,,,,,View
8.22065,4.79555,,,,,View
8.23034,4.80052,,,,,View
8.22125,4.80458,,,,,View
8.22634,4.80269,,,,,View
8.22629,4.80836,,,,,View
8.22629,4.80836,,,,,View
8.23741,4.82178,,,,,View
8.22691,4.81222,,,,,View
8.20309,4.78936,,,,,View
8.21588,4.79844,,,,,View
8.20788,4.79405,,,,,View
7.65943,4.71657,,,,,View
7.65943,4.73567,,,,,View
7.57185,4.68755,,,,,View
7.56746,4.67706,,,,,View
7.74438,4.84484,,,,,View
7.74286,4.83497,,,,,View
7.75714,4.87943,,,,,View
7.7331,4.8812,,,,,View
7.6313,4.76098,,,,,View
7.67174,4.80229,,,,,View
7.67675,4.78823,,,,,View
7.65576,4.80863,,,,,View
7.6135,4.81072,,,,,View
7.57215,4.74917,,,,,View
7.66368,4.89733,,,,,View
7.68175,4.93353,,,,,View
7.71906,4.92943,,,,,View
7.76956,4.97566,,,,,View
7.74626,4.95138,,,,,View
7.70716,4.90886,,,,,View
7.7629,4.9541,,,,,View
7.75796,4.96555,,,,,View
8.24197,4.76393,,,,,View
8.24167,4.76514,,,,,View
8.20685,4.75453,,,,,View
8.22517,4.79662,,,,,View
8.24749,4.74099,,,,,View
8.20666,4.75707,,,,,View
8.24212,4.76346,,,,,View
8.24175,4.76489,,,,,View
8.24164,4.76515,,,,,View
8.24755,4.74104,,,,,View
8.20644,4.75728,,,,,View
8.24826,4.74001,,,,,View
7.55411,4.87595,,,,,View
7.56179,4.87544,,,,,View
7.56697,4.86895,,,,,View
7.56268,4.87978,,,,,View
7.56776,4.86902,,,,,View
7.56508,4.87164,,,,,View
7.63769,4.87884,,,,,View
7.58106,4.84534,,,,,View
7.53388,4.84949,,,,,View
7.50566,4.86173,,,,,View
7.56846,4.92676,,,,,View
7.57808,4.89336,,,,,View
7.63658,4.92814,,,,,View
7.68651,4.96296,,,,,View
7.73356,4.97433,,,,,View
7.71837,4.96685,,,,,View
7.73862,4.97572,,,,,View
7.64754,4.93362,,,,,View
7.62264,4.88996,,,,,View
7.57807,4.86304,,,,,View
7.63757,4.85392,,,,,View
7.65629,4.87776,,,,,View
8.00957,5.04385,,,,,View
8.01317,5.0233,,,,,View
8.01598,5.0226,,,,,View
8.01703,5.0226,,,,,View
8.01668,5.05805,,,,,View
8.03886,5.04635,,,,,View
8.08745,4.9868,,,,,View
8.01514,5.10206,,,,,View
7.99426,5.09858,,,,,View
7.95548,5.09472,,,,,View
8.01563,5.12554,,,,,View
8.02453,4.9831,,,,,View
8.06604,4.97142,,,,,View
8.05977,4.94686,,,,,View
8.03969,4.92799,,,,,View
8.03756,4.91911,,,,,View
8.0404,4.93005,,,,,View
8.03151,4.90524,,,,,View
8.00814,4.95366,,,,,View
8.08635,4.88038,,,,,View
8.05888,4.90431,,,,,View
8.15559,4.69432,,,,,View
8.19729,4.75336,,,,,View
8.18304,4.71337,,,,,View
8.17657,4.72419,,,,,View
8.15519,4.74724,,,,,View
8.18198,4.71394,,,,,View
8.16171,4.73579,,,,,View
8.09763,4.60792,,,,,View
8.18302,4.77099,,,,,View
8.19857,4.78298,,,,,View
8.16672,4.75336,,,,,View
8.170557,4.73577,,,,,View
8.16174,4.75087,,,,,View
8.11901,4.70678,,,,,View
8.11879,4.56024,,,,,View
8.13122,4.74396,,,,,View
7.9782,5.00354,,,,,View
7.95964,4.99572,,,,,View
7.95684,4.99448,,,,,View
7.99328,4.97847,,,,,View
7.99898,4.99937,,,,,View
7.83359,4.99309,,,,,View
7.81602,4.91193,,,,,View
7.82631,4.96756,,,,,View
7.93305,5.00235,,,,,View
7.90865,5.04449,,,,,View
7.91732,5.01808,,,,,View
7.88631,5.01977,,,,,View
7.89013,5.00451,,,,,View
7.91369,5.02411,,,,,View
7.91346,5.02579,,,,,View
7.91223,5.03265,,,,,View
7.98494,5.02734,,,,,View
7.95564,5.02534,,,,,View
7.958679199,5.030273437,,,,,View
7.86674,5.0256,,,,,View
7.90777,5.03509,,,,,View
7.917125598,5.044074214,,,,,View
7.91309,5.04095,,,,,View
7.9239,5.03957,,,,,View
7.92601,5.03888,,,,,View
7.94193,5.01439,,,,,View
7.92337495,5.02314946,,,,,View
7.94836819,5.02285187,,,,,View
7.96218,5.03596,,,,,View
7.93066,5.02247,,,,,View
7.916504,5.041321,,,,,View
7.93816,5.01842,,,,,View
7.92221,5.04055,,,,,View
7.94818,5.00354,,,,,View
7.95132126,5.00279195,,,,,View
7.91991,5.019,,,,,View
7.93635,5.03503,,,,,View
7.93537,5.04133,,,,,View
7.91689,5.03532,,,,,View
7.92541,5.05263,,,,,View
7.91696,5.04698,,,,,View
7.92273982,5.02597581,,,,,View
7.91651,5.02498,,,,,View
7.93444,5.00842,,,,,View
7.94193,5.01439,,,,,View
7.92401,5.03003,,,,,View
7.93191,5.01823,,,,,View
7.9215349,5.02007307,,,,,View
7.95155,5.01717,,,,,View
7.92039,5.03503,,,,,View
7.920471192,5.014099121,,,,,View
7.93208,5.0374,,,,,View
7.93551,5.0412,,,,,View
7.94774,5.0282,,,,,View
7.955795,5.012746667,,,,,View
7.92009,5.03019,,,,,View
7.93758,5.02912,,,,,View
7.93303,5.03295,,,,,View
7.93548,5.03706,,,,,View
7.14899,6.19709,,,,,View
7.11524,5.98427,,,,,View
7.13537,5.98502,,,,,View
7.11189,5.96482,,,,,View
7.11524,5.96749,,,,,View
6.99727,5.97371,,,,,View
7.12908,6.131926,,,,,View
7.10433876,6.01351884,,,,,View
7.12908,6.131926,,,,,View
7.11501,5.97879,,,,,View
7.10569,5.96127,,,,,View
7.09816,5.95535,,,,,View
7.09243,6.01411,,,,,View
7.08699,6.01747,,,,,View
7.08666,6.01786,,,,,View
7.08276,5.955977,,,,,View
7.082786,5.955548,,,,,View
7.071189,6.0258846,,,,,View
7.07791,6.03007,,,,,View
7.075798,6.025784,,,,,View
7.086219,6.018101,,,,,View
7.08286,5.954826,,,,,View
7.086711,6.015938,,,,,View
7.076541,6.025897,,,,,View
7.085734,6.017362,,,,,View
7.08021,6.02005,,,,,View
7.07959,6.01986,,,,,View
7.0853106,5.9941748,,,,,View
7.0715252,6.0255517,,,,,View
7.07314,5.97676,,,,,View
7.08901,5.98001,,,,,View
7.05673,5.97419,,,,,View
7.02342,6.00805,,,,,View
7.05707,5.98535,,,,,View
7.05673,5.97517,,,,,View
7.03657,5.99612,,,,,View
7.05673,5.97419,,,,,View
7.288422,6.0073797,,,,,View
7.02465,6.01015,,,,,View
7.03222,6.00514,,,,,View
7.02610403,6.02508741,,,,,View
7.02465,6.01138,,,,,View
7.03399959,6.02219838,,,,,View
7.03521087,6.01574953,,,,,View
7.0227942,6.01618489,,,,,View
7.021787,6.016667,,,,,View
7.01645,6.0157,,,,,View
7.0188792,6.0162219,,,,,View
7.01742,6.02921,,,,,View
7.01641,6.01575,,,,,View
7.016412280,6.0164074,,,,,View
7.00631391,5.99630212,,,,,View
7.01641,6.01575,,,,,View
7.017084,6.0170558,,,,,View
7.0844572,6.0248409,,,,,View
7.04645,6.00525,,,,,View
7.07657,6.02516,,,,,View
7.06644414,6.02688168,,,,,View
7.072534,6.007474,,,,,View
7.04238526,6.02694772,,,,,View
7.05589,6.33146,,,,,View
7.05589,6.03313,,,,,View
7.082620,5.955189,,,,,View
7.10112,5.96968,,,,,View
7.09621,5.97741,,,,,View
7.09431,5.97741,,,,,View
7.0156437,6.03504502,,,,,View
7.01158,6.03643,,,,,View
7.080345,5.956176,,,,,View
7.082533,5.955002,,,,,View
7.07574,5.94736,,,,,View
7.082740,5.94648,,,,,View
7.08935,5.95408,,,,,View
7.085784,5.954699,,,,,View
7.08222,5.93335,,,,,View
7.080116,5.953675,,,,,View
7.08147,5.96617,,,,,View
7.080154,5.952540,,,,,View
7.08147,5.99617,,,,,View
7.082604,5.955163,,,,,View
7.082400,5.956176,,,,,View
7.082857,5.952083,,,,,View
7.083042,5.953789,,,,,View
7.12585326,5.93558398,,,,,View
7.12835,5.95104,,,,,View
7.14469,5.93595,,,,,View
7.10246,5.93554,,,,,View
7.11373,5.93569,,,,,View
7.13846,5.92625,,,,,View
7.12736,5.93883,,,,,View
