longitude,latitude,physical_location,postal_address,hours_of_operation,hiv_capable,details
6.99727,5.97371,Near community secondary school Achina,,24Hours,,View
7.12908,6.131926,OBIOFIA AGULUEZECHUKWU,,24Hours,,View
7.10433876,6.01351884,,,8HRS,,View
7.12908,6.131926,opposite saint Barnabas Anglican church obiofia,,24Hours,,View
7.11501,5.97879,"After Igwe,s palace,uhualla village Akpo",,24Hours,,View
7.10569,5.96127,,,24Hours,,View
7.09816,5.95535,Beside Ascon hall Amuwo Amesi,,24Hours,,View
7.09243,6.01411,Inside L.G.A,,24Hours,,View
7.08699,6.01747,,,24Hours,,View
7.08666,6.01786,,,24Hours,,View
7.08276,5.955977,,,24Hours,,View
7.082786,5.955548,,,24Hours,,View
7.071189,6.0258846,,,24Hours,,View
7.07791,6.03007,,,24Hours,,View
7.075798,6.025784,NEAR UYO JUNCTION EKWULUOBIA,,24Hours,,View
7.086219,6.018101,,,24Hours,,View
7.08286,5.954826,,,24Hours,,View
7.086711,6.015938,ALONG ST JOHN ANGLICAN CHURCH EKWULUOBIA,,24Hours,,View
7.076541,6.025897,,,24Hours,,View
7.085734,6.017362,,,24Hours,,View
7.08021,6.02005,,,24Hours,,View
7.07959,6.01986,,,24Hours,,View
7.0853106,5.9941748,,,24Hours,,View
7.0715252,6.0255517,,,24Hours,,View
7.07314,5.97676,,,8HOURS,,View
7.08901,5.98001,Near Nwafor umunkwo ula,,24Hours,,View
7.05673,5.97419,Beside Aku Ezinifite Town hall,,24Hours,,View
7.02342,6.00805,,,24Hours,,View
7.05707,5.98535,,,24Hours,,View
7.05673,5.97517,,,24Hours,,View
7.03657,5.99612,NEAR ONONAKU COMMUNITY BOREHOLE EZINIFITE,,8HOURS,,View
7.05673,5.97419,Civic centre ifite Ezinifite,,24Hours,,View
7.288422,6.0073797,,,24Hours,,View
7.02465,6.01015,,,24Hours,,View
7.03222,6.00514,NEAR IGBOUKWU BOYS SECONDARY SCHOOL,,24Hours,,View
7.02610403,6.02508741,Near Nkwo Igboukwu market,,8HOURS,,View
7.02465,6.01138,,,24Hours,,View
7.03399959,6.02219838,,,24Hours,,View
7.03521087,6.01574953,,,24Hours,,View
7.0227942,6.01618489,,,24Hours,,View
7.021787,6.016667,NEAR NKWO IGBOUKWU MARKET,,24Hours,,View
7.01645,6.0157,,,24Hours,,View
7.0188792,6.0162219,,,24Hours,,View
7.01742,6.02921,,,24Hours,,View
7.01641,6.01575,,,24Hours,,View
7.016412280,6.0164074,Near Igboukwu Girls Secondary School,,24Hours,,View
7.00631391,5.99630212,Near St John Anglican Church Obiuno Igboukwu,,24Hours,,View
7.01641,6.01575,,,24Hours,,View
7.017084,6.0170558,,,24Hours,,View
7.0844572,6.0248409,,,24Hours,,View
7.04645,6.00525,NEAR IKENGA MARKET,,24Hours,,View
7.07657,6.02516,,,24Hours,,View
7.06644414,6.02688168,NEAR MICRO-FINANCE ISUOFIA BANK,,8Hours,,View
7.072534,6.007474,"Near St Paul,s catholic church Ezioka",,24Hours,,View
7.04238526,6.02694772,NEAR OBI ISIAKU PALACE,,8Hours,,View
7.05589,6.33146,Close to the Isuofia Town Hall After St Patrick Cath Church,,24Hours,,View
7.05589,6.03313,Inside Town Hall Near Community Sec  School,,24Hours,,View
7.082620,5.955189,,,24Hours,,View
7.10112,5.96968,,,24Hours,,View
7.09621,5.97741,NKPOLOGWU,,8HOURS,,View
7.09431,5.97741,opposite library in isiorji viilage nkpologwu,,24Hours,,View
7.0156437,6.03504502,,,24Hours,,View
7.01158,6.03643,NEAR COMMUNITY SECONDARY SCHOOL ORAERI,,24Hours,,View
7.080345,5.956176,,,24Hours,,View
7.082533,5.955002,Near oye Uga market,,8HOURS,,View
7.07574,5.94736,umudim awarasi uga,,24Hours,,View
7.082740,5.94648,NEAR NKWO UGA MARKET,,24Hours,,View
7.08935,5.95408,,,24Hours,,View
7.085784,5.954699,,,24Hours,,View
7.08222,5.93335,NEAR NKWO UGA MARKET UGA,,24Hours,,View
7.080116,5.953675,,,24Hours,,View
7.08147,5.96617,,,24Hours,,View
7.080154,5.952540,NEAR OYE UGA ROUND ABOUT,,24Hours,,View
7.08147,5.99617,,,24Hours,,View
7.082604,5.955163,,,24Hours,,View
7.082400,5.956176,UMUORU UGA,,8HOURS,,View
7.082857,5.952083,UMUEZE UGA VILLAGE HALL,,8HOURS,,View
7.083042,5.953789,UMUORU UGA,,24Hours,,View
7.12585326,5.93558398,UMUOSTE VILLAGE UMUCHU,,24Hours,,View
7.12835,5.95104,near Ezenwobodo,,24Hours,,View
7.14469,5.93595,,,24Hours,,View
7.10246,5.93554,,,24Hours,,View
7.11373,5.93569,OZALLA AKUKWA UMUCHU,,24Hours,,View
7.13846,5.92625,UGWUAKWU UMUCHU,,24Hours,,View
7.12736,5.93883,,,24Hours,,View
7.163696289,5.93371582,ACHALLA UMUCHU,,8HOURS,,View
7.03944,6.04351,,,24Hours,,View
7.04271342,6.03658793,NEAR OYE UMUONA MARKET,,24Hours,,View
6.94602,6.29571,,,,,View
6.881441286,6.32840793,,,,,View
6.89247,6.32014,,,,,View
6.90004,6.28109,,Igboezunu Aguleri,,,View
6.89705,6.55934,,,,,View
6.90106,6.57107,,,,,View
6.94482,6.3832,,,,,View
6.942123895,6.384502925,,,,,View
6.95979,6.31865,,,,,View
6.9182,6.35777,,,,,View
6.93223,6.3394,,,,,View
6.92566,6.35287,,,,,View
6.93018,6.31909,,,,,View
6.94296,6.31750,,,,,View
6.934203384,6.324704539,,,,,View
6.69420,6.24215,,,,,View
7.06718,7.26937,,,,,View
7.067,7.691,,,,,View
7.06712,7.26939,,,,,View
7.06787,7.26950,,,,,View
6.85771,6.34286,,,,,View
6.8631323,6.33519898,,,,,View
6.85182,6.33729,,,,,View
6.85068247,6.33845263,,,,,View
6.85509,6.35276,,,,,View
6.84943,6.33858,Opposite Nebo Bus Stop Otuocha,,,,View
6.84611,6.33913,,,,,View
6.84438,6.33924,,,,,View
6.88807,6.31344,,,,,View
6.86853,6.32009,,,,,View
6.89613,6.30556,,,,,View
7.03784,6.41371,,,,,View
6.88209,6.29229,,,,,View
6.85032,6.28891,,,,,View
6.89477,6.29488,,,,,View
6.8486,6.34309,,,,,View
6.84178,6.34097,,,,,View
6.796200,6.414221666,Opp Community Primary School Abegbu,,,,View
6.82234,6.40067,Opp Cmmunity Primary School Iyiora,,,,View
6.79964,6.40763,Mmiata road Abegbu,,,,View
6.76320,6.20110,"Asaba road ,behind Great Sallor Secondry Sch Onono",,,,View
6.75595,6.30994,"Isi-ilo Umudora, Opp ST Mary Catholic Church Umuene",,,,View
6.758483887,6.218322753,,,,,View
6.7908500,6.41819499,opp our lady of lourde,,,,View
6.78876,6.41648,Umudeze Town Hall,,,,View
6.79011,6.41897,Umuonuora town hall,,,,View
6.71761,6.45641,Inoma road Odetamoka behind Nzam police station,,,,View
6.72932,6.93076,Opp ST Paul Anglican Church Onugwa,,,,View
6.70698,6.52789,Opp 5T Vincent Cath Church Owelle/ Ukwalla,,,,View
6.68864,6.49891,Odekpe road Igbedor,,,,View
6.69357,6.46226,behind Igbokenyi primary Sch Igbokenyi,,,,View
6.69624,6.44842,Iga Chukwudi road Odomagwu,,,,View
6.68086,6.51806,Along Igbedor road,,,,View
6.74679,6.33699,behind Eke Oroma Etiti,,,,View
6.74881,6.33598,behind AFOR Oroma Etiti,,,,View
6.43291,6.23231,Nzam road Umuem,,,,View
6.73515,6.35518,,,,,View
6.746544242,6.36398077,Nzam road Umuem,,,,View
7.05089166,6.215766,,along Mmiata road  Umuezeanam ward 1,,,View
6.83269,6.33064,Umuezeanam Town Hall,Uuezeanam town hall,,,View
6.98787,6.03057,"opposite St Augustine Cath Church,Ubulu",,24hrs,,View
6.99712,6.09115,Near St Mary Cath church Adazi ani,,24hrs,,View
6.99210318,6.09111975,Nkpuota junction Oraukwu,,24hrs,,View
6.98715,6.07847,near Adazi ani town ha,,24hrs,,View
6.99595,6.0634,umuabu -Adazienu near Emmanuel  Ang church,,24hrs,,View
7.06082,6.06153,ENUGWU ADAZI TOWN HALL,,12HRS,,View
7.00218,6.07131,At Akwankwo Hall,,24hrs,,View
6.98169,6.07318,opp st dominic cath church,,24hrs,,View
7.00231,6.07476,Ogwenioji Hall,,24hrs,,View
7.03035,6.10225,ADAZI NNUKWU -NNEWI ROAD,,24HRS,,View
7.01692,6.10604,umudiana Adazi nnukwu.,,24 hrs,,View
7.01582,6.10102,Near St Andrew Cath church Adazi nnukwu,,9hrs,,View
7.01678,6.10688,afor adazinnukwu,,24hrs,,View
7.00381,6.07881,Adazi nnukwu,,24hrs,,View
7.03052,6.10432,Along Agulu -adazinnukwu road[adjacent to OPA GAS PLANT,,24HRS,,View
7.03035,6.10225,Along Agulu- Neni road,,24hrs,,View
7.05551,6.08685,Amorji Agulu,,12hrs,,View
7.03119,6.12636,Back of Old  U B A Building .,,24hrs,,View
7.04340,6.09910,NEAR  AWGBU JUNCTION AGULU,,24HRS,,View
7.06114,6.09978,ukunu Town Hall,,24hrs,,View
7.05179,6.09511,UKUNU,,24HRS,,View
7.03391,6.10851,Near Nwagu Junction Agulu,,24HRS,,View
7.04117,6.11272,Amatutu village behind Madonna Catholic chur Agulu,,24hrs,,View
7.04699,6.10101,NKITAKU AGULU,,24HRS,,View
7.03651,6.10979,opp Agulu Girl's secondary school.,,24hrs,,View
7.03658,6.12131,,,24hrs,,View
7.03760,6.10053,AT OBEAGU TOWN  HALL,,24HRS,,View
7.05606,6.11649,Umubialla  Hall,,9hrs,,View
7.04732,6.12106,ifiteani village Agulu,,24hrs,,View
7.05936,6.12304,AGBANI TOWN HALL AGULU,,24HRS,,View
7.05035,6.12413,ifite ani  Agulu,,24hrs,,View
7.04195,6.13905,Umunonwu Agulu,,24hrs,,View
7.04881,6.12531,Near Nneogidi Bus Stop,,24 HRS,,View
7.03662,6.12138,,,24hrs,,View
7.04573,6.08136,OPPOSITE AFOR AGULU,,24HRS,,View
7.04267,6.08373,Nneoha village Hall,,24hrs,,View
7.03672,6.05419,ETULEZE VILLAGE,,24HRS,,View
7.03728,6.10918,Ifite Aguluzoigbo near St Patrick cath church,,24 hrs,,View
7.02799,6.05103,,,24HRS,,View
7.03458,6.06717,Umuideke  village(AYC HALL),,24HRS,,View
6.98652,6.03157,Adjacent to otogwe shrine,,24hrs,,View
6.99969,6.02791,MGBUWA ICHIDA,,24HRS,,View
6.99562,6.07539,NEAR MMANKA CIVIC CENTRE NENI,,24HRS,,View
7.00369,6.07888,umudioka neni(after Dan dollars filling station),,24hrs,,View
7.01174,6.09934,Umuabani Neni.Along Agulu -Neni road,,24hrs,,View
6.99722,6.10148,Umunri Neni near  ST MARY CATH CHURCH,,24HRS,,View
7.02198,6.14921,"0beagu nri, near Eke Nri.",,24hrs,,View
7.02195,6.14925,Inside Nri primary health centre.,,24hrs,,View
7.02331,6.13426,,,24hrs,,View
7.02160,6.07881,OBELEDU TOWN HALL,,12HRS,,View
7.02709,6.07516,obeledu,,24hrs,,View
6.98518,6.33365,Umuogbe   Achalla,,24hours,,View
6.98552,6.33695,Umunagu Village Achalla,,24hours,,View
6.98992,6.33428,Odawa village Achalla,,24hours,,View
6.08321,6.32021,Achalla Headquarters,,7 hours,,View
6.98315,6.32027,Amadie Village Achalla,,24hours,,View
6.98269,6.32156,"Along Achalla Secretariat Road, Achalla",,24hours,,View
7.13992,6.24977,Amaowelle Village Amansea,,7 hours,,View
7.144897461,6.252685547,Amaowelle Village Amansea,,24hours,,View
7.13432,6.25232,Okukwa Village Amansea,,,,View
7.12342,6.27051,Orebe Village Amansea,,24hours,,View
7.04116,6.30452,,,24hours,,View
7.03748,6.30627,Amanuke Town Hall,,7 hours,,View
7.02946,6.30105,Enuagu village Amanuke,,24hours,,View
7.04205554,6.41380367,,,7 hours,,View
7.042114258,6.413879394,,,,,View
7.13614334,6.33746465,Obuno Village Ebenebe,,24hours,,View
7.128635645,6.331778169,Obuno Village Ebenebe,,7 hours,,View
7.15866,6.31205,,,7 hours,,View
7.12815,6.33411,,,24hours,,View
7.13998,6.24998,Umuji Village Ebenebe,,7 hours,,View
7.03401,6.25264,Umudunu Village Hall Isuaniocha,,7 hours,,View
7.04125,6.26816,Umumite Village Isuaniocha,,24hours,,View
7.05102,6.26095,"Odogwu Mgbakwu Complex, Isuaniocha Mgbakwu Road Isuaniocha",,24hours,,View
6.98383,5.99058,,,,,View
7.05588,6.26772,Amaezike Village Mgbakwu,,24hours,,View
7.05872,6.27274,near mgbakwu maternity,,24 hours,,View
7.06360173,6.274889143,,,,,View
7.057401538,6.270323396,Akamanato Village Mgbakwu,,7 hours,,View
7.05733,6.27027,Amaezike Village Mgbakwu,,24hours,,View
7.06897,6.39677,Assumpta Village Ugbene,,24hours,,View
7.04369545,6.290187836,,,7 hours,,View
7.101306,6.37710449,Agueke Village Ugbenu,,24hours,,View
7.04677,6.28356,Ifiteora Village Urum,,,,View
7.02164,6.28906,Umuife Urum Village Hall,,7 hours,,View
7.04399,6.29044,Ifiteora Village Urum,,24hours,,View
7.04448,6.20606,road leading To Amawbia Bypass,,,,View
7.0414876,6.205027,"26 Nwafia Street, Umueze, Amawbia By Amawbia Expressway",,24hrs,,View
7.04529,6.20467,"91 Enugwu Agidi Road, Umueze Village, Amawbia, Off Jamb Office",,24hrs,,View
7.05644967,6.19486848,Besides Former NYSC Secteriat Amawbia,,8am-4pm,,View
7.050643,6.2005883,"Amawbia Town Hall By St. Peter's Anglican Church, Amawbia",,8am-6pm,,View
7.04572,6.19761,"165 Ziks Avenue, Ugwu Tank, Amawbia",,24hrs,,View
7.05301,6.19925,"No 1 Enugwu Agidi Road, Amawbia By Pass",,24hrs,,View
7.05778,6.19308,Besides Red Cross Amawbia,,24hrs,,View
7.05081,6.20023,,,24hrs,,View
7.056091,6.208011,"No 2 Prime Specialist Hospital Avenue, New Friends Estate, Amavo Ngene, Amawbia",,24hrs,,View
7.055455,6.216768,Near express Udoka housing,,,,View
7.030385,6.185109,"No 1 onyeisi Stree, Agbovu, Amawbia",,24hrs,,View
7.05787,6.20156,no 4 Morgbo Street Ngene Village Amawbia,,24hrs,,View
7.08593,6.21367,Between St. Peter Catholic And St. Mary Anglican Church,,08.00am-04.,,View
7.080305,6.23415,"Apex Drive Way, Umeoji Street Along Secta Road, Aroma, Awka",,24hrs,,View
7.0708528,6.2206791,"No 10 Beacon Hospital Street, Beside Noble, Along Onitsha, Enugu Expressway, Awka",,24hrs,,View
7.0785729,6.221226,287 Nnamdi Azikiwe Avenue Awka,,24hrs,,View
7.088073731,6.11730957,"Bisi Anigbogu Street Off Amenyi Market , Amaenyi, Awka",,24hrs,,View
7.0794316,6.22348,Besides Central Medical Store Awka Near Aroma Junction,,24hrs,,View
7.08816,6.23493,Ifite road Awka,,24hrs,,View
7.144897461,6.252685547,"Izunna Street, Off Ifite Road, Ifite Awka",,24hrs,,View
7.0898091,6.2243553,"Off Amaenyi Market, Amaenyi, Awka",,24hrs,,View
7.068771,6.220504,No 25 Emma Nnaemeka Str Awka,,24hrs,,View
7.07401,6.22338,Near King David Hotel Awka,,24hrs,,View
7.0882015,6.238055,"2 umudioka Drive, opp Meloch Hotel Enu Ifite Awka",,,,View
7.077755,6.2184533,Opposite St. Patrick Cathedral Awka,,08.00am-06.,,View
7.07169,6.21516,No 17A Ezeudu Street Umudioka Awka,,24hrs,,View
7.069873,6.213159,"16a Igwebuike School Road, Awka, Anambra State",,24hrs,,View
7.13597,6.25822,"5 Ikechukwu Maternity Avenue, Off lkoro House, Umudioka Village, Awka",,24hrs,,View
7.07553,6.21352,Old Nanet Ichide Street Umudioka,,24hrs,,View
7.072211,6.214933,Akogheli square Ichide Str Awka,,24hrs,,View
7.065294,6.218038,"No 30 Onwurah Street, Awka",,24hrs,,View
7.071814,6.212871,"5 Orogbu Street, Behind Niport Hq, Umuogbunu, Awka",,24hrs,,View
7.06718,6.2192,"96 Arthur Eze Avenue, Awka",,24hrs,,View
7.072083,6.218668,"6 Pacesetters Lane, beside Assemblies of God Amikwo Awka",,,,View
7.063408,6.218013,34 Onwurah Street Awka,P.O Box 1949 Awka,24hrs,,View
7.071516,6.209623,Umuogbunu Awka hall Opposite EEDC Awka Zik Avenue.,,08.00am-06.,,View
7.07333,6.19854,"Umuike Village Square, (Obodoezi)",,08.00am-06.,,View
7.082642,6.221473,"No 7umuogbu Village, Awka",,24hrs,,View
7.06944,6.20506,4B St Faith Road Awka,,24hrs,,View
6.970703125,6.502075195,"Near Trinity Hospital, Awka",,08.00am-06.,,View
7.05767,6.21545,"Road 4, House 3, Udoka Housing Estate, Awka.",,24hrs,,View
7.06142,6.21443,"20 Enweana Street, Off Chief O. O. Igweze Avenue, Behind Cai, Awka, Anambra State",,24hrs,,View
7.060882,6.203143,"10 Ken Okoli Street, Off Works Road, Amikwo, Awka.",,24hrs,,View
7.0664,6.20916,"29 Court Road,Opposite CPS Awka",,24hrs,,View
7.03666,6.19441,Umokpu Villa Road,,24hrs,,View
7.05596,6.21411,"Road 9, House 1 Udoka Housing Estate Awka",,24hrs,,View
7.0648919,6.2119069,"Inside Cps, Along Court Road, Awka",,24hrs,,View
7.06363,6.20411,Plpt 3 Obiora Lane Beside Min of Works Awka,,24hrs,,View
7.06407,6.21126,No 7 Christ Close(opp CPS),,24hrs,,View
7.112007,6.23555,AfterImmigration Awka,,,,View
7.065934,6.210662,Near Eke Awka Market,,24hrs,,View
7.06547,6.20624,No 1 Isiagu Amikwo Road Awka,,24hrs,,View
7.101223,6.231132,"Along express road, behind olivia Montage Hotel",,,,View
7.067555,6.205059,50b Amikwo Road,,24hrs,,View
7.105725,6.288108,Near Finnotel Hotel Awka,,24hrs,,View
7.03269,6.19449,near Umuokpu Market by old onitsha road,,,,View
7.084362,6.243674,"Ifite Awka, after high tension",,,,View
7.072083,6.218668,Emma Nnaemeka by Unizik temp site junction,,,,View
7.11895,6.23716,Agu Awka,,8am-4pm,,View
7.1390401,6.2135742,"Ezinator Health Post Ndikpa Village, Ezinator",,08.00am-06.,,View
7.12326,6.18061,After Amata round about,,24hrs,,View
7.07096,6.12978,"Akabor Hall, Mbaukwu, Near Igwe Palace",,08.00am-06.,,View
7.08061,6.1362,"Afor, Market Mbaukwu",,24hrs,,View
7.07578,6.13338,Besides Namkpu Health Post,,24hrs,,View
7.07562,6.13852,Besides Mbaukwu General Hospital,,8am-4pm,,View
7.04064,6.14837,"Along FGC Nise, Mbaukwu Road",,08.00am-06.,,View
7.06942,6.16701,"Besides Ezinwankwo Primary School, Nibo,",,8.00am-4.00,,View
7.06389,6.17135,"Umuka Ezeawulu, Nibo",,24hrs,,View
7.06674,6.16748,Umuonoli Ezeoye Nibo.Mbaukwu Road,,24hrs,,View
7.06315,6.18083,"After oye nwochichi junction, Nibo",,24hrs,,View
7.07959,6.18368,"Near Obinwanne Primary School, Ifite, Nibo",,,,View
7.057407,6.156621,"Near St. Peter And Paul Anglican Church, Isiakpu, Nise",,8am-4pm,,View
7.06024,6.15121,"Along FGC  Nise, Mbaukwu Road",,8am-4pm,,View
7.04548,6.16607,"Umuono Hall ngodo, Nise Near Ngene, Awka",,8am-4pm,,View
7.053213,6.15777,"Near St. John's Anglican Church, Nise Ekeafor Road",,24hrs,,View
7.07598,6.23489,InecRoad Awka  By Nodu Okpuno,,24hrs,,View
7.07338,6.23083,Behind Central Bank Of Nigeria Awka,,24hrs,,View
7.06618,6.22901,Nodu Okpuno,,24hrs,,View
7.06057,6.23524,Umuodu Village Okpuno,,24hrs,,View
7.06855093,6.23055493,No 1 Basil Ezike Street Nodu Market Okpuno,,24hrs,,View
7.06674,6.23212,St Mary's Anglican Church Nodu Okpuno,,24hrs,,View
7.05775833,6.241395,Okpuno road near Goodwill Junction,,08.00am-06.,,View
7.06805,6.22853,Ossy Gambia Street Okpuno,,24hrs,,View
7.06514,6.22306,"Along St Joseph The Worker Road, Unizik Temporary  Site Awka",,24hrs,,View
7.03396,6.13191,Near Microfinance Umuawulu,,24hrs,,View
7.057559,6.199633,"Ngene Village, Amawbia By Transformer",,24hrs,,View
7.05267334,6.255126953,,,,,View
7.07734038,6.21637709,,,,,View
6.930725097,6.468505859,Near Anaku Police Station,,24 hrs,,View
6.93064,6.46849,Amah Oborobo Anaku,,24hrs,,View
6.92825,6.46108,Umuria Village square,,24 hrs,,View
6.93854,6.60933,24hrs,,24hrs,,View
6.94167,6.66075,Otu Egede,,24 hrs,,View
6.95842,6.60643,Near Ogidiga Primary School,433101,24 hrs,,View
6.95505,6.60284,Near Hon Uche Okafor House at ifite-Ogwari Ayamelum LGA,,,,View
6.95151,6.60674,Near Rice Mill,433101,8hrs daily,,View
6.94100088,6.54545109,Near Eke Igbakwu,,24hrs,,View
6.98466,6.70061,Near Secondary School,,24hrs,,View
7.03812,6.62816,Near Omasiuno Town Hall,433101,24hrs,,View
6.97032,6.5054,Opposite Igwe Omor Palace,,24hrs,,View
6.963977070,6.50403,Orenja Junction Umerum Road,433101,8hrs,,View
6.943466876,6.508730514,Near Akanator Hero Hall,,24 hrs,,View
6.96077,6.51979,Akanator Omor,,24hrs,,View
6.96099,6.52003,Umali Akanator Omor,433101,24hrs,,View
6.96194,6.51799,Near Omor Junction,,,,View
6.95864,6.52341,AmordiiPaul House,,24 hrs,,View
6.96396,6.51212,Ogwugwu Ukwa Aturia,,24 hrs,,View
6.9438,6.50879,Beside Omor Post Office,,24 hrs,,View
6.95652,6.50745,Near Amaturia primary school,,24hrs,,View
6.95516,6.69236,Near Umueje Primary School,n,24 hrs,,View
7.01274,6.46195,Ukpambaka Village,,24 hrs,,View
7.00824,6.47256,Umerum Entrance,,24hrs,,View
6.99947,6.45813,Otu Umerum,,24 hrs,,View
7.008911133,6.526916503,,,,,View
7.00851,6.53271,Behind Afor Ofuu,,,,View
7.00292,6.52649,Near Afor Umumbo,,24hrs,,View
6.930651069,6.468490362,,,,,View
6.95102,6.19925,Akwa town hall,,24 hours,,View
6.95422,6.18963,Obieze Ifitedunu,,,,View
6.949688,6.190681,Awkuzu Rd after Oye agu Abagana,,24hrs,,View
6.92213,6.19070,Obieze square,,08:00 AM -,,View
6.94386,6.18685,Ukpomili town hall,,24hrs,,View
6.94686,6.19732,Igbuala Village along Awkuzu-Ifitedum Road,,24,,View
6.947549,6.201035,Awkuzu Rd after St Mary Catholic church,,24hrs,,View
6.95132,6.19838,Ifitedunu ward 2,,08:00 am - ,,View
6.95135,6.19836,Umuanugwo,,24hrs,,View
6.99778,6.25363,Before Eddy Nawgu ministry,,24hrs,,View
6.993097,6.249757,Akwaeso village Ukwulu Rd,,24hrs,,View
6.995798,6.246511,Nawgu post office,,08;00 AM - ,,View
6.967304,6.192262,Before Ukpo junction,,8 AM - 4 PM,,View
6.96491,6.19181,Before Arthur Eze Palace,,8 AM - 4 PM,,View
6.696921,6.19037,After igwe's palace,,24hrs,,View
6.970835,6.197600,Ukpo round about,,24hrs,,View
6.96327,6.19129,,,8 AM - 4 Pm,,View
6.97321,6.19126,former police station Ukpo,,24hrs,,View
6.97412,6.20471,Obodo Akpu Village,,8am - 6pm,,View
6.999412,6.214789,,,8am - 5pm,,View
6.99008,6.21134,LGA Ukpo,,08:00 AM -,,View
6.978417,6.255607,Ukulu ward 1,,8am - 5pm,,View
6.97702,6.25857,"Old Ukwulu Maternity, CLOSE VIC FRANK FUEL STATION",,24hrs,,View
6.983916,6.253095,,,,,View
6.983745,6.249017,after Morroco Nwamaduka place,,8am - 6pm,,View
6.921076,6.170181,Behind Afor Igwe market,,24hrs,,View
6.92283,6.17532,UMUDIOKA P H C,,24hrs,,View
6.24595,6.45821,Near Akpom Village hall,,8:00 - 4:00,,View
6.94161,6.17832,,,,,View
6.919353164,6.163564116,Umunachi Afor Igwe Market,,24hrs,,View
6.93001,6.16135,Near Community Secondary School Umunachi,,24,,View
6.97702,6.25857,Nkelle town hall,,24hrs,,View
6.94182,6.16525,Nedioramma Hall,,24hrs,,View
6.921840,6.164741,Afor igwe market,,24hrs,,View
7.05644967,6.19486848,,,8am - 5pm,,View
6.67453,6.53742,Beside Formular Fuel Station Ozubulu-Nnewi Road,,24hrs,,View
6.87475,5.96611,Iside Igwe Ozubulu compound,,,,View
6.87327,5.69609,Opposite Joint Hospital Ozubulu,,24hrs,,View
6.87475313,5.947765993,Inside Umueze Hall Amakwa,,24hrs,,View
6.87916,5.95576,Umuoweie Amakwa Ozubulu,,24hrs,,View
6.87416,5.96305,Opposit Ugwuorie  Market Ozubulu,,,,View
6.86805,5.93222,Behind Eke IIhembosi Market,,24hrs,,View
6.8793780,5.92015,Along Ihembosi Ukpor Road,,,,View
5.83869,5.95806,Umuonwuka Hall,,24hrs,,View
6.85520,5.95636,Near Micheal Junction,,,,View
6.85138,5.95555,Along Nnewi Ihiala Road,,24hrs,,View
6.83638,5.95694,Near Umuonwuka Town Hall,,24hrs,,View
6.84583,5.96138,Umunjiokwu Hall Egbema Ozubulu,,24hrs,,View
6.81944,5.96277,Along Udeaja Roard,,24hrs,,View
6.89405,5.95984,Along Ekwusigo Atani Road,,24hrs,,View
6.77941,6.15508,,,,,View
6.856323242,5.973693848,Ezerinne village Hall,,,,View
6.85632,5.97369,Ezeanunwa village Hall Eziora Ozubulu,,24hrs,,View
6.85713,5.97327,Near Ezerinne PHC  Ozubulu,,24hrs,,View
6.85309,5.95789,,,12hrs,,View
6.84601,5.96655,Near Nkwo Obiarigbo Market Ozubulu,,24hrs,,View
6.82022,6.01833,Along Onisha Onweri Roard Ibolo,,24hrs,,View
6.82675,6.00176,Umuonwe Isingwu,,24hrs,,View
6.83376,6.00433,Near Nkwo Edo market Oraifite,,24hrs,,View
6.84992,6.05883,Near Igwes Compound Ichi,,24hrs,,View
6.86972,6.04222,,,,,View
6.86789,6.04851,Near Central School Ichi,,24hrs,,View
6.90488,6.02288,Ekeh/Centre,,24hrs,,View
6.84376,6.02971,Near Nkwo Oraifite,,,,View
6.85710,6.03216,Oka Village Ichi,,24hrs,,View
6.83445,6.02759,Near St. Georges Catholic Parish Oraifite,,,,View
6.82254,6.57725,"Near Emeka Offor Junction, Oraifite",,,,View
6.84782,6.00739,Behinde Civic Center Oraifite,,24hrs,,View
6.82527,6.03185,aAlong Nkwo Oraifite Road,,24hrs,,View
6.83861,6.03048,Along Nkwo Oraifite Road,,24hrs,,View
6.86983,5.93482,Near EKE iIhembosi Market,,24hrs,,View
6.87288,5.94218,Near Ezementus compound,,24hrs,,View
6.85632,5.97369,Umuezike village Hall Amakwa Ozubulu,,24hrs,,View
6.85865,6.00168,,,,,View
6.83034,5.99145,,,,,View
6.77222,5.969444,Okpuno Uruaguma,,24hrs,,View
6.89405,5.95984,Four corner Nza,,24hrs,,View
6.89988,5.94894,Al0ng Xiston Secondary School Road Ukpor,,,,View
6.89916,5.96666,Urueze Village hall,,,,View
6.85632,5.97369,Three Corner,,24hrs,,View
6.82267803,6.02007095,,,,,View
6.85414,5.95633,Near Evans Specialist Hospital Ozubulu,,24hrs,,View
6.84666,5.94833,Ezeonwa Road Umuonyiagwu,,24hrs,,View
6.86475,5.96095,Bhind Ozubulu Police.,,24hrs,,View
6.85632,5.97369,Opposite Late Ezeonwa Compound Umuonyiagwu,,24hrs,,View
6.86347,5.96927,Urumabiam Hall,,,,View
6.95553227,6.145436022,Before Oye Olisa Market Abacha,,24hrs,,View
6.930358,6.12680,Agbaja Village Inside Security House Abatete,,8hrs 8am - ,,View
6.94228,6.12279,Opposite Holy Trinity Anglican Church Abatete,,24hrs,,View
6.99747,6.06185,Nsukwu Village Oye Ezeigwe Abatete,,24hrs,,View
6.957958227,6.10673541,,,24hrs,,View
6.93754,6.11773,Ogbu Town Hall Abatete,,24hrs,,View
